FMC_nor,CO2_resp_rate,site,cond__,effect1__,estimate__,se__,lower__,upper__
0.5086092226681167,0.012173101649272329,MLES,MLES,222.73693224712392,0.0148668946271017,0.011388075633490783,0.0017232804077306721,0.05359016860903269
0.5186376058789715,0.012173101649272329,MLES,MLES,227.12869553459757,0.015094272093074478,0.01144291875023105,0.0019169338192159486,0.050508512230359834
0.5286659890898262,0.012173101649272329,MLES,MLES,231.52045882207122,0.015383189352094609,0.01169678692181513,0.001983370680599921,0.053572439480629584
0.538694372300681,0.012173101649272329,MLES,MLES,235.91222210954487,0.0156435867505175,0.0117898128447678,0.0018668582434737814,0.053583122738180826
0.5487227555115357,0.012173101649272329,MLES,MLES,240.30398539701855,0.016083030666058797,0.011959003865622621,0.0021761931168432264,0.054121201034394315
0.5587511387223905,0.012173101649272329,MLES,MLES,244.6957486844922,0.01634180158761512,0.01190737944884253,0.0022274173405499114,0.05516960517381135
0.5687795219332452,0.012173101649272329,MLES,MLES,249.08751197196585,0.016573385530689266,0.012153356179858578,0.0022848299476017505,0.05334538815673436
0.5788079051441,0.012173101649272329,MLES,MLES,253.4792752594395,0.016944305265285134,0.012155556667660536,0.0023837233651266294,0.05648327500812204
0.5888362883549548,0.012173101649272329,MLES,MLES,257.8710385469132,0.016938700858621578,0.01240161146857071,0.002545119434998009,0.05560716128567224
0.5988646715658096,0.012173101649272329,MLES,MLES,262.2628018343869,0.01794566664729733,0.012714233288451778,0.002459167888259079,0.05764830424745366
0.6088930547766643,0.012173101649272329,MLES,MLES,266.6545651218605,0.017785320542784297,0.012494516255889737,0.0028327396901633843,0.05637577783483252
0.6189214379875191,0.012173101649272329,MLES,MLES,271.0463284093342,0.017966767026457123,0.012625462046421367,0.0028495427990337108,0.05736186669872201
0.6289498211983738,0.012173101649272329,MLES,MLES,275.4380916968079,0.018564455575651985,0.013031229086276078,0.002673189786601153,0.05999186002079905
0.6389782044092286,0.012173101649272329,MLES,MLES,279.8298549842815,0.0187004809454527,0.013099072677417261,0.002899280454323772,0.058801912077020804
0.6490065876200833,0.012173101649272329,MLES,MLES,284.2216182717552,0.018974356652018402,0.012995236610885249,0.0030005296638594145,0.05940124205705076
0.6590349708309381,0.012173101649272329,MLES,MLES,288.6133815592288,0.019412957259790878,0.013379938468031705,0.0031147407938942736,0.060069464118582626
0.6690633540417928,0.012173101649272329,MLES,MLES,293.0051448467025,0.01976287763695965,0.013262500744154627,0.0032770078364651777,0.05986041005886777
0.6790917372526476,0.012173101649272329,MLES,MLES,297.39690813417616,0.02013578520351835,0.013537038726172521,0.003275169123165919,0.06041019787648747
0.6891201204635024,0.012173101649272329,MLES,MLES,301.7886714216498,0.020042563265902404,0.013636750574805807,0.0034603630777663924,0.0618642722858786
0.6991485036743571,0.012173101649272329,MLES,MLES,306.18043470912346,0.02075913781568786,0.013694619565165763,0.0036962369188230427,0.06249809616341714
0.7091768868852119,0.012173101649272329,MLES,MLES,310.57219799659714,0.021224329797205822,0.014330937852533853,0.00369255650227325,0.06316751941113334
0.7192052700960667,0.012173101649272329,MLES,MLES,314.9639612840708,0.021796412303622795,0.01424473702950691,0.003805038927955855,0.06386092670181664
0.7292336533069215,0.012173101649272329,MLES,MLES,319.3557245715445,0.021659448838210863,0.014095606504267524,0.0038318445426591312,0.06400083579113976
0.7392620365177762,0.012173101649272329,MLES,MLES,323.7474878590181,0.021976129029399206,0.014401613734328383,0.003906129557845522,0.06445803949441976
0.749290419728631,0.012173101649272329,MLES,MLES,328.1392511464918,0.022470109423151093,0.014436641319484265,0.004252445138764223,0.06561622933066083
0.7593188029394857,0.012173101649272329,MLES,MLES,332.5310144339654,0.0229004499163488,0.014869655444705426,0.004137188224041188,0.06739681848725187
0.7693471861503405,0.012173101649272329,MLES,MLES,336.9227777214391,0.02351189084350182,0.014847275836813646,0.004340108973354466,0.06642822220388582
0.7793755693611952,0.012173101649272329,MLES,MLES,341.3145410089128,0.02379285787299837,0.015309479870446441,0.004443353775413198,0.06670037969843676
0.78940395257205,0.012173101649272329,MLES,MLES,345.7063042963864,0.024213122625733448,0.015233846745691384,0.004754923957656358,0.06885560180222085
0.7994323357829047,0.012173101649272329,MLES,MLES,350.0980675838601,0.02475602641989144,0.01528970134708702,0.004782019751617401,0.06904087981991948
0.8094607189937595,0.012173101649272329,MLES,MLES,354.48983087133377,0.025116084927307734,0.0154993680510555,0.0052167319806573345,0.06839182942005007
0.8194891022046142,0.012173101649272329,MLES,MLES,358.8815941588074,0.02526723885434377,0.015337506867719876,0.005091816349224646,0.06977895333917847
0.829517485415469,0.012173101649272329,MLES,MLES,363.27335744628107,0.026199640861061184,0.016154783663823776,0.005324325989203963,0.07153914149032103
0.8395458686263237,0.012173101649272329,MLES,MLES,367.6651207337547,0.026310842823124965,0.015911201980488267,0.005516389900026884,0.07220003174408574
0.8495742518371786,0.012173101649272329,MLES,MLES,372.0568840212284,0.026791469657082262,0.016116806762797288,0.00577609472993692,0.07237416284860299
0.8596026350480334,0.012173101649272329,MLES,MLES,376.4486473087021,0.027006541402085034,0.016319911099889294,0.005694132849955395,0.07451247728875467
0.8696310182588881,0.012173101649272329,MLES,MLES,380.84041059617573,0.027488100841147806,0.016406531935746538,0.006109736469826452,0.07420596156692792
0.8796594014697429,0.012173101649272329,MLES,MLES,385.2321738836494,0.028706748907041786,0.01670607303004009,0.006297325535963096,0.07501604466234962
0.8896877846805976,0.012173101649272329,MLES,MLES,389.62393717112303,0.028235327439025668,0.01691345869395311,0.006003476187748254,0.07688203015560048
0.8997161678914524,0.012173101649272329,MLES,MLES,394.0157004585967,0.028958286959848006,0.017173630054610946,0.006178485585039459,0.0767095131277874
0.9097445511023071,0.012173101649272329,MLES,MLES,398.4074637460704,0.029514817639412563,0.017193179757849217,0.006869642187427065,0.07709143527793301
0.9197729343131619,0.012173101649272329,MLES,MLES,402.799227033544,0.029973340681143164,0.017350962010567524,0.006636395520058552,0.07749990923834163
0.9298013175240166,0.012173101649272329,MLES,MLES,407.1909903210177,0.030704719394707834,0.017587102053981018,0.007138175124421708,0.08126953018109657
0.9398297007348714,0.012173101649272329,MLES,MLES,411.5827536084913,0.030906703196620526,0.01780056846774632,0.007369585420408383,0.07983136292843217
0.9498580839457261,0.012173101649272329,MLES,MLES,415.974516895965,0.03186337316860759,0.017835326848517335,0.007499614189080067,0.08148182441479578
0.9598864671565809,0.012173101649272329,MLES,MLES,420.3662801834387,0.03234869977143318,0.018059840665055296,0.007209320660812703,0.08225923013560234
0.9699148503674357,0.012173101649272329,MLES,MLES,424.75804347091236,0.032570387726244064,0.018300832915565512,0.007621075340537269,0.08227453432393218
0.9799432335782905,0.012173101649272329,MLES,MLES,429.14980675838603,0.03306911708423099,0.018354841128875986,0.008131531392688044,0.08349286245086955
0.9899716167891452,0.012173101649272329,MLES,MLES,433.54157004585966,0.034327114163414246,0.018960044543219288,0.008253038173931729,0.08538279492886168
1,0.012173101649272329,MLES,MLES,437.93333333333334,0.03440174919206515,0.019174230282104122,0.008429447429499477,0.08483376815496411
0.007190062125378686,0.012173101649272329,STCK,STCK,3.1487678734408395,0.0017630424542535892,0.0024885095912283777,1.4851503732747892e-6,0.02317608393557741
0.017218445336233446,0.012173101649272329,STCK,STCK,7.540531160914501,0.001808942072118153,0.0025555648945331565,1.7255020103774192e-6,0.02305277757550418
0.02724682854708821,0.012173101649272329,STCK,STCK,11.932294448388163,0.0018095783526529863,0.002562398738694556,1.4904772298551402e-6,0.0241694150916354
0.03727521175794297,0.012173101649272329,STCK,STCK,16.324057735861825,0.0019248519833405563,0.002686513133235034,1.8496252781535135e-6,0.023983339925722793
0.04730359496879773,0.012173101649272329,STCK,STCK,20.715821023335486,0.0020239308288445964,0.0028340457929459887,2.2297128522884143e-6,0.024776414014884743
0.057331978179652486,0.012173101649272329,STCK,STCK,25.107584310809145,0.002114400814349304,0.0029400016977158315,2.232317877311107e-6,0.02479205020109876
0.06736036139050726,0.012173101649272329,STCK,STCK,29.499347598282814,0.002176758786991861,0.00301063803212668,3.5066154962342727e-6,0.0246107649070009
0.07738874460136201,0.012173101649272329,STCK,STCK,33.89111088575647,0.002158941842974382,0.0029718226121672854,2.5107096688021286e-6,0.025407386158721266
0.08741712781221678,0.012173101649272329,STCK,STCK,38.282874173230134,0.002213474572291569,0.003074940177604997,3.157942722599974e-6,0.02438508293018846
0.09744551102307154,0.012173101649272329,STCK,STCK,42.6746374607038,0.0022734979329383813,0.0031189236741097377,4.564531865231995e-6,0.02490727804700922
0.1074738942339263,0.012173101649272329,STCK,STCK,47.06640074817746,0.0024008124227360194,0.0032804462830015924,4.2458228624778615e-6,0.02575821170167564
0.11750227744478106,0.012173101649272329,STCK,STCK,51.45816403565112,0.0024432700672500276,0.003317935589150683,5.695973317388255e-6,0.027053289985062966
0.1275306606556358,0.012173101649272329,STCK,STCK,55.84992732312478,0.0024600901347384295,0.0033298329364957846,4.385075921765796e-6,0.025885792497487986
0.13755904386649057,0.012173101649272329,STCK,STCK,60.24169061059843,0.002620356481615527,0.003518738567397504,7.013720408377908e-6,0.026048870917157428
0.14758742707734532,0.012173101649272329,STCK,STCK,64.63345389807209,0.0027023394149314575,0.003595062171936362,7.803007494147263e-6,0.02607247297431824
0.1576158102882001,0.012173101649272329,STCK,STCK,69.02521718554577,0.0027196662778045176,0.0036190735974170685,8.775449820754944e-6,0.02645972269126433
0.16764419349905485,0.012173101649272329,STCK,STCK,73.41698047301942,0.002756237867171045,0.003653358030954252,9.665926999992267e-6,0.02773549288417277
