Time, Rain(mm), Latitude, -16.101, Longitude, 145.444,
CCS_1h2018070205, 0.000
CCS_1h2018070206, 0.000
CCS_1h2018070207, 0.000
CCS_1h2018070208, 0.000
CCS_1h2018070209, 0.000
CCS_1h2018070210, 0.000
CCS_1h2018070211, 0.000
CCS_1h2018070212, 0.000
CCS_1h2018070213, 0.000
CCS_1h2018070214, 0.000
CCS_1h2018070215, 0.000
CCS_1h2018070216, 0.000
CCS_1h2018070217, 0.000
CCS_1h2018070218, 0.000
CCS_1h2018070219, 0.000
CCS_1h2018070220, 0.000
CCS_1h2018070221, 0.000
CCS_1h2018070222, 0.000
CCS_1h2018070223, 0.000
CCS_1h2018070300, 0.000
CCS_1h2018070301, 0.000
CCS_1h2018070302, 0.000
CCS_1h2018070303, 0.000
CCS_1h2018070304, 0.000
CCS_1h2018070305, 0.000
CCS_1h2018070306, 0.000
CCS_1h2018070307, 0.000
CCS_1h2018070308, 0.000
CCS_1h2018070309, 0.000
CCS_1h2018070310, 0.000
CCS_1h2018070311, 0.000
CCS_1h2018070312, 0.000
CCS_1h2018070313, 0.000
CCS_1h2018070314, 0.000
CCS_1h2018070315, 0.000
CCS_1h2018070316, 0.000
CCS_1h2018070317, 0.000
CCS_1h2018070318, 0.000
CCS_1h2018070319, 0.000
CCS_1h2018070320, 0.000
CCS_1h2018070321, 0.000
CCS_1h2018070322, 0.000
CCS_1h2018070323, 0.000
CCS_1h2018070400, 0.000
CCS_1h2018070401, 0.000
CCS_1h2018070402, 0.000
CCS_1h2018070403, 0.000
CCS_1h2018070404, 0.000
CCS_1h2018070405, 0.000
CCS_1h2018070406, 0.000
CCS_1h2018070407, 0.000
CCS_1h2018070408, 0.000
CCS_1h2018070409, 0.000
CCS_1h2018070410, 0.000
CCS_1h2018070411, 0.000
CCS_1h2018070412, 0.000
CCS_1h2018070413, 0.000
CCS_1h2018070414, 0.000
CCS_1h2018070415, 0.000
CCS_1h2018070416, 0.000
CCS_1h2018070417, 0.000
CCS_1h2018070418, 0.000
CCS_1h2018070419, 0.000
CCS_1h2018070420, 0.000
CCS_1h2018070421, 0.000
CCS_1h2018070422, 0.000
CCS_1h2018070423, 0.000
CCS_1h2018070500, 0.000
CCS_1h2018070501, 0.000
CCS_1h2018070502, 0.000
CCS_1h2018070503, 0.000
CCS_1h2018070504, 0.000
CCS_1h2018070505, 0.000
CCS_1h2018070506, 0.000
CCS_1h2018070507, 0.000
CCS_1h2018070508, 0.000
CCS_1h2018070509, 0.000
CCS_1h2018070510, 0.000
CCS_1h2018070511, 0.000
CCS_1h2018070512, 0.000
CCS_1h2018070513, 0.000
CCS_1h2018070514, 0.000
CCS_1h2018070515, 0.000
CCS_1h2018070516, 0.000
CCS_1h2018070517, 0.000
CCS_1h2018070518, 0.000
CCS_1h2018070519, 0.000
CCS_1h2018070520, 0.000
CCS_1h2018070521, 0.000
CCS_1h2018070522, 0.000
CCS_1h2018070523, 0.000
CCS_1h2018070600, 0.000
CCS_1h2018070601, 0.000
CCS_1h2018070602, 0.000
CCS_1h2018070603, 0.000
CCS_1h2018070604, 0.000
CCS_1h2018070605, 0.000
CCS_1h2018070606, 0.000
CCS_1h2018070607, 0.000
CCS_1h2018070608, 0.000
CCS_1h2018070609, 0.000
CCS_1h2018070610, 0.000
CCS_1h2018070611, 0.000
CCS_1h2018070612, 0.000
CCS_1h2018070613, 0.000
CCS_1h2018070614, 0.000
CCS_1h2018070615, 0.000
CCS_1h2018070616, 0.000
CCS_1h2018070617, 0.000
CCS_1h2018070618, 0.000
CCS_1h2018070619, 0.000
CCS_1h2018070620, 0.000
CCS_1h2018070621, 0.000
CCS_1h2018070622, 0.000
CCS_1h2018070623, 0.000
CCS_1h2018070700, 0.000
CCS_1h2018070701, 0.000
CCS_1h2018070702, 0.000
CCS_1h2018070703, 0.000
