site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC,CO2_resp_outlier,CH4_resp_outlier,Dataset
STCK,346,NA,PIRA,Q,TE,5,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,186.76,5,0.44,186.76,NA,NA,NA,NA,NA,NA,172.84,NA,NA,NA,NA,NA,0,DRY,30,913,STCK.PIRA.Q,NA,177.3625,172.84,4.522500000000008,0.025498625695961705,97.4501374304038,NA,172.84,1,172.84,0.002407973456212489,2.165107011336765e-10,0.20810267715487407,-3.6386108912821944e-8,0.983511600391378,-0.005914610007661469,31.95824561403509,962,31.93512254247989,1.1417187051984115e-4,-6.287761085722809e-10,8.053691275167777,No,nonsignificant fit,Pine
STCK,361,NA,PIRA,R,TI,5,2018-06-05,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,175.97,5,0.4,175.97,NA,NA,NA,NA,NA,NA,157.75,NA,NA,NA,NA,NA,1,DRY,30,913,STCK.PIRA.R,NA,228.51,157.75,70.75999999999999,0.3096582206467988,69.0341779353201,NA,157.75,1,157.75,0.0025375005240608614,8.814615130088394e-8,0.15287178914625688,1.9793756397813658e-6,0.29660400027689054,5.725768347693005e-4,34.286686390532545,962,31.93512254247989,1.3189014424412976e-4,3.749621399562288e-8,11.549920760697304,No,nonsignificant fit,Pine
STCK,362,NA,PIRA,R,TE,5,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,150.07,5,0.43,150.07,NA,NA,NA,NA,NA,NA,141.63,NA,NA,NA,NA,NA,0,DRY,30,913,STCK.PIRA.R,NA,162.2729,141.63,20.642899999999997,0.1272110130527032,87.2788986947297,NA,141.63,1,141.63,0.004594360285117937,1.9977852463343865e-29,0.5261245296834269,1.3125686994507911e-6,0.42519009189277135,-0.002127964541132954,31.75198830409357,961.6681572618816,32.29395492601446,2.6647067443672445e-4,2.7745937962404654e-8,5.959189437266114,No,nonsignificant fit,Pine
STCK,377,NA,PIRA,S,TI,5,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,175.02,5,0.43,175.02,NA,NA,NA,NA,NA,NA,160.89,NA,NA,NA,NA,NA,0,DRY,30,913,STCK.PIRA.S,NA,167.3839,160.89,6.493900000000025,0.03879644338553483,96.1203556614465,NA,160.89,1,160.89,0.0026132183742527647,2.6263938027821017e-14,0.2869900813517575,3.831631746945598e-6,0.011710423714394748,0.031309481951987794,31.67093567251462,961.0382185047754,32.97512826424958,1.333696975566806e-4,7.127188111096347e-8,8.782397911616648,No,No,Pine
STCK,378,NA,PIRA,S,TE,5,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,165.62,5,0.43,165.62,NA,NA,NA,NA,NA,NA,155.74,NA,NA,NA,NA,NA,0,DRY,30,913,STCK.PIRA.S,NA,167.0086,155.74,11.268599999999992,0.0674731720402422,93.2526827959758,NA,155.74,1,155.74,0.0022935042119667775,4.349916849939344e-10,0.20167398734156539,-1.3398852809148584e-7,0.9402304267429928,-0.005883597834926979,33.21473684210526,962,31.93512254247989,1.204343340922057e-4,-2.5643150738598355e-9,6.343906510851416,No,nonsignificant fit,Pine
STCK,393,NA,PIRA,T,TI,5,2018-06-05,2020-12-04,0,1,1,1,0,NA,0,NA,NA,0,29.1,5,0.1,29.1,NA,NA,NA,NA,NA,NA,27.69,NA,NA,NA,NA,NA,1,DRY,30,913,STCK.PIRA.T,NA,173.0156,27.69,145.3256,0.8399566281884409,16.0043371811559,NA,27.69,1,27.69,0.0017730220558238585,2.218004407576067e-7,0.14216238419008898,2.1581803345563405e-6,0.21262050382117453,0.003314255610985417,31.807543859649122,962,31.93512254247989,5.613719524948721e-4,2.4904469701936874e-7,5.092091007583965,No,nonsignificant fit,Pine
STCK,394,NA,PIRA,T,TE,5,2018-06-05,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,148.07,5,0.43,148.07,NA,NA,NA,NA,NA,NA,140.19,NA,NA,NA,NA,NA,0,DRY,30,913,STCK.PIRA.T,NA,164.7545,140.19,24.56450000000001,0.1490975967272518,85.0902403272748,NA,140.19,1,140.19,0.002817068183454882,9.277948268731852e-13,0.2567292582792021,8.998464012268115e-7,0.6833132331016845,-0.004924154715534312,32.45578947368421,962,31.93512254247989,1.6474356708560104e-4,1.9179288240567583e-8,5.620943005920533,No,nonsignificant fit,Pine
DRO,12,NA,PIRA,A,TE,6,2018-06-11,2021-06-07,0,0,1,0,1,0,NA,0,4,0,95.77,5,0.43,84.9,4,0,0,0,NA,NA,26.81,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.A,NA,191.6711,26.81,164.8611,0.8601249745005898,13.987502549941,84.9,26.81,1,26.81,0.0906928115775075,1.0114607958963208e-211,0.996689284745175,2.585187318504871e-6,0.13060417827306267,0.007633549198364786,23.93233918128655,1004.4635,22.21294144589176,0.029788458144612364,3.0947115170545417e-7,216.67288325251772,No,nonsignificant fit,Pine
DRO,27,NA,PIRA,B,TI,6,2018-06-11,2021-06-07,0,0,1,1,1,0,NA,0,2,0,347.72,5,0.48,332.85,2A,0,0,0,NA,NA,108.97,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.B,NA,189.6337,108.97,80.6637,0.425365850057242,57.4634149942758,332.85,108.97,1,108.97,0.5720592255261954,1.6390522237375651e-301,0.9997133699547609,2.829898960807272e-6,0.11603340373676187,0.008721026633925377,23.918479532163744,1004.567,21.670819760368413,0.04576489126364696,8.251166790012227e-8,205.45104157107463,No,nonsignificant fit,Pine
DRO,28,NA,PIRA,B,TE,6,2018-06-11,2021-06-07,0,0,1,0,1,0,NA,0,3,0,247.22,5,0.52,240.41,3,0,0,0,NA,NA,66.88,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.B,NA,166.6237,66.88,99.74370000000002,0.598616523339717,40.1383476660283,240.41,66.88,1,66.88,0.1981985580915358,4.942184830577198e-254,0.9989547857724189,2.9424004607966154e-6,0.076691833680338925,0.012617170222637641,23.856374269005848,1004.567,21.670819760368413,0.025627697895555433,1.3866404995035664e-7,259.46471291866027,No,nonsignificant fit,Pine
DRO,59,NA,PIRA,D,TI,6,2018-06-11,2021-06-07,0,0,1,1,1,0,NA,0,1,0,354.08,5,0.5,336.8,2,0,0,0,NA,NA,123.89,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.D,NA,196.2283,123.89,72.33829999999999,0.36864356466422016,63.135643533578,336.8,123.89,1,123.89,0.3754822192622462,2.747085874494304e-286,0.9995659994023998,1.0385940912491051e-6,0.535979652179448,-0.0036330703700204747,23.888187134502925,1004.567,21.670819760368413,0.026315255238759643,2.6528766275285477e-8,171.85406408911132,No,nonsignificant fit,Pine
DRO,60,NA,PIRA,D,TE,6,2018-06-11,2021-06-07,1,0,1,1,1,0,NA,0,3,0,255.52,5,0.48,242.07,2,0,0,0,NA,NA,45,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.D,NA,162.4446,45,117.44460000000001,0.7229824814121245,27.7017518587875,242.07,45,1,45,0.12982761345909186,1.8106964855717677e-230,0.9980136033665465,2.2064415484680553e-6,0.19255628255585205,0.004168351576723572,23.92076023391813,1004.4635,22.21294144589176,0.025148082145200853,1.557697843915667e-7,437.93333333333334,No,nonsignificant fit,Pine
DRO,75,NA,PIRA,E,TI,6,2018-06-11,2021-06-07,0,0,0,1,1,0,NA,0,1,0,444.19,5,0.47,421.82,2,0,0,0,NA,NA,146.55,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.E,NA,172.4667,146.55,25.91669999999999,0.15027074791829373,84.9729252081706,421.82,146.55,1,146.55,0.18654902080783314,1.860847109869989e-257,0.999047900421159,1.2168886648912384e-6,0.4582611009093629,-0.00263829630505219,23.948596491228074,1004.567,21.670819760368413,0.011118670767184495,2.643405187650301e-8,187.83350392357553,No,nonsignificant fit,Pine
DRO,76,NA,PIRA,E,TE,6,2018-06-11,2021-06-07,1,0,1,1,1,0,NA,0,3,0,398.81,5,0.48,363.6,2A,0,0,0,NA,NA,124.69,0,0,0,NA,NA,0,WET,36,1092,DRO.PIRA.E,NA,166.0245,124.69,41.33449999999999,0.24896626702685443,75.1033732973146,363.6,124.69,1,124.69,0.4844229236566114,7.954711984226716e-299,0.9996916038027289,4.1851153190792045e-6,0.014465964588189696,0.029158076965755675,23.914093567251463,1004.4635,22.21294144589176,0.033865158925179724,1.066323195101575e-7,191.60317587617294,No,No,Pine
MLRF,91,NA,PIRA,K,TI,6,2018-06-04,2021-06-09,0,0,1,1,0,0,NA,0,2,0,398.15,5,0.47,394.5,2A,0,0,0,NA,NA,117.31,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.K,NA,175.189,117.31,57.87899999999999,0.33038033209847645,66.9619667901523,394.5,117.31,1,117.31,0.16823722202222385,3.74902333739959e-208,0.9963511392167026,8.678042575668236e-7,0.7243903014650943,-0.005175237717272241,19.62076023391813,904.599904622115,19.007944299712523,0.011446779135278097,2.151968879658419e-8,236.28846645639757,No,nonsignificant fit,Pine
MLRF,107,NA,PIRA,L,TI,6,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,406.15,5,0.48,397.68,2,0,0,0,NA,NA,137.63,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.L,NA,199.1849,137.63,61.5549,0.3090339679363245,69.0966032063675,397.68,137.63,1,137.63,0.27863530539755615,6.860910783700459e-244,0.9986220494988202,2.4348933208528505e-6,0.3416323742149979,-5.331525061385012e-4,20.353684210526318,904.531628304167,19.255273908594134,0.016084563972155685,5.1227844411555313e-8,188.94863038581707,No,nonsignificant fit,Pine
MLRF,108,NA,PIRA,L,TE,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,465.29,5,0.47,456.3,2A,0,0,0,NA,NA,131.46,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.L,NA,169.3445,131.46,37.8845,0.22371260950311347,77.6287390496886,456.3,131.46,1,131.46,0.15562278853769185,3.3380554401382907e-218,0.9972252773982211,-2.6273285813687783e-6,0.2780939447167733,0.001081141025055632,21.07315789473684,904.599904622115,19.007944299712523,0.00940213889276229,-5.7852330051323156e-8,247.10178000912828,No,nonsignificant fit,Pine
MLRF,123,NA,PIRA,M,TI,6,2018-06-04,2021-06-09,1,1,1,1,1,0,NA,0,3,0,310.57,5,0.46,286.12,4,9.9,0,0,NA,NA,87.18,2.67,0,0,NA,NA,1,WET,36,1101,MLRF.PIRA.M,NA,179.2884,87.18,92.10839999999999,0.5137443359414217,50.1147871251012,296.02,89.85000000000001,0.9702838063439065,87.18,0.5332900203998371,2.279262781772447e-280,0.9994900394841292,-2.8115343077225053e-6,0.17538384115545722,0.0049857233008772095,20.29187134502924,904.599904622115,19.007944299712523,0.048813279563717255,-9.379310496265382e-8,228.19454003211743,No,nonsignificant fit,Pine
MLRF,124,NA,PIRA,M,TE,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,447.6,5,0.47,412.83,2A,0,0,0,NA,NA,149.99,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.M,NA,200.3582,149.99,50.3682,0.2513907591503617,74.8609240849638,412.83,149.99,1,149.99,0.22488521203830383,2.1894009852011257e-255,0.9989926357172826,1.8080471356221244e-6,0.3925345403752948,-0.001562233154284165,21.547777777777778,904.981448751824,18.21954275027426,0.011894024287018915,3.485223763493686e-8,175.23834922328152,No,nonsignificant fit,Pine
MLRF,139,NA,PIRA,N,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,383.92,5,0.46,366.26,2A,0,0,0,NA,NA,108.29,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.N,NA,168.0638,108.29,59.77379999999998,0.3556613619351698,64.433863806483,366.26,108.29,1,108.29,0.3529187882496943,3.716731304184006e-266,0.9992488448797179,2.1528115775081367e-6,0.3016927547575542,4.306921103375272e-4,21.0693567251462,904.599904622115,19.007944299712523,0.02593753277031023,5.7665080027182174e-8,238.22144242312305,No,nonsignificant fit,Pine
MLRF,140,NA,PIRA,N,TE,6,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,356.4,5,0.47,343.2,2A,0,0,0,NA,NA,140.93,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.N,NA,218.57,140.93,77.63999999999999,0.3552180079608363,64.4781992039164,343.2,140.93,1,140.93,0.24134131398948852,3.1836658294267026e-242,0.9985580311137008,9.495860033121597e-7,0.6186716322948381,-0.004439292571417175,20.887719298245614,904.599904622115,19.007944299712523,0.01360971796620004,1.9516626571339726e-8,143.5251543319378,No,nonsignificant fit,Pine
MLRF,155,NA,PIRA,O,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,367.64,5,0.47,342.7,2A,0,0,0,NA,NA,97.1,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.O,NA,173.0547,97.1,75.9547,0.4389057332739302,56.109426672607,342.7,97.1,1,97.1,0.27843974008207945,5.514064973021831e-246,0.9986985065783034,-2.877836177315045e-6,0.26882330186646325,0.0013559388982669063,20.912105263157898,904.599904622115,19.007944299712523,0.02278751027855365,-8.583901412971841e-8,252.9351184346035,No,nonsignificant fit,Pine
MLRF,156,NA,PIRA,O,TE,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,329.47,5,0.46,295.34,2A,0,0,1.47,NA,NA,80.61,0,0,0,NA,NA,0,WET,36,1101,MLRF.PIRA.O,NA,160.8014,80.61,80.1914,0.49869839441696406,50.1301605583036,296.81,80.61,1,80.61,0.31699092423260655,8.371210279776772e-267,0.9992619794628619,5.412443900449223e-6,0.016315654258873193,0.027936795259255076,21.611520467836257,904.981448751824,18.21954275027426,0.031252426079311696,1.9448374639612982e-7,266.3813422652276,No,No,Pine
PNW,187,NA,PIRA,V,TI,6,2018-06-05,2021-06-10,0,1,1,1,0,NA,0,3,0,0,182.35,5,0.43,182.54,2,NA,8.18,NA,NA,NA,162.21,NA,2.05,NA,NA,NA,1,WET,36,1101,PNW.PIRA.V,NA,198.0409,162.21,35.830899999999986,0.1809267681574866,81.9073231842513,190.72,164.26000000000002,0.9875197857055886,162.21,0.002788362013104158,7.435136242283204e-13,0.2586438308528253,-1.0301509587942305e-6,0.58690500479842,-0.004156393728485197,27.490760233918127,977,24.33796000822987,1.454899128342985e-4,-1.959014238762203e-8,12.533136058196154,No,nonsignificant fit,Pine
PNW,188,NA,PIRA,V,TE,6,2018-06-05,2021-06-10,NA,0,1,1,0,1,NA,0,2,1,136.33,5,0.41,141.38,2A,0,0,0,NA,NA,125.43,0,0,0,NA,NA,0,WET,36,1101,PNW.PIRA.V,NA,168.4636,125.43,43.03360000000001,0.25544746758350173,74.4552532416498,141.38,125.43,1,125.43,0.003655966592267788,3.3980462057913807e-16,0.32230710668446894,-3.7354573163401475e-6,0.06955232358365149,0.013553721585208733,27.392339181286548,977,24.33796000822987,2.4778051826046684e-4,-9.22702531370586e-8,12.716256079087929,No,nonsignificant fit,Pine
PNW,203,NA,PIRA,W,TI,6,2018-06-05,2021-06-10,1,1,NA,1,0,0,NA,4,NA,0,73.07,5,0.32,70.45,4,0,0,2.98,NA,NA,60.91,0,0,2.66,NA,NA,1,WET,36,1101,PNW.PIRA.W,NA,172.6131,60.91,111.7031,0.647129910765753,35.2870089234247,73.43,63.56999999999999,0.9581563630643386,60.91,0.007502744618043117,9.816237998869554e-50,0.7270182468457338,7.484364125099161e-7,0.682092319954749,-0.004916043670702974,27.496783625730995,977,24.33796000822987,0.0010658407266916571,3.875074449695816e-8,15.662452799211962,No,nonsignificant fit,Pine
PNW,204,NA,PIRA,W,TE,6,2018-06-05,2021-06-10,0,1,1,1,0,0,NA,0,2,0,134.51,5,0.4,139.3,2A,0,0,0,NA,NA,124.39,0,0,0,NA,NA,1,WET,36,1101,PNW.PIRA.W,NA,180.469,124.39,56.07899999999999,0.3107403487579584,68.9259651242042,139.3,124.39,1,124.39,0.0018348998008024316,9.046614540537954e-6,0.10508565440744577,-7.71757265941847e-6,7.291602856629954e-6,0.10727267610978652,27.105906432748537,977,24.738970136813343,1.2577261168212155e-4,-1.9280018576593588e-7,11.986494091164893,No,No,Pine
PNW,219,NA,PIRA,X,TI,6,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,2,2,160.37,5,0.45,162.04,2,0,0,0,NA,NA,144.9,0,0,0,NA,NA,0,WET,36,1101,PNW.PIRA.X,NA,165.1837,144.9,20.283699999999982,0.12279480360350314,87.7205196396497,162.04,144.9,1,144.9,0.0035107216742260826,1.3967832822393838e-16,0.32931870610425573,-3.4418604651354116e-7,0.8334252725828972,-0.005653146560867572,27.087134502923977,977,27.603328198123847,2.0450447882985342e-4,-7.3072283397426135e-9,11.828847481021384,No,nonsignificant fit,Pine
PNW,220,NA,PIRA,X,TE,6,2018-06-05,2021-06-10,0,0,1,1,1,1,NA,0,1,1,170.97,5,0.44,172.54,2,0,0,2.22,NA,NA,153.22,0,0,2.01,NA,NA,0,WET,36,1101,PNW.PIRA.X,NA,160.7971,153.22,7.5771000000000015,0.04712211849591816,95.2877881504082,174.76,155.23,0.9870514720092766,153.22,0.0028084349725200687,6.126828771624291e-15,0.2990059796049267,-2.945306837546574e-6,0.06184003441105127,0.014687506035471865,27.228654970760232,977,27.603328198123847,1.5495477412798403e-4,-5.922759933447381e-8,12.60931993212374,No,nonsignificant fit,Pine
PNW,236,NA,PIRA,Y,TE,6,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,198.92,5,0.45,204.45,2,0,0,0,NA,NA,182.86,0,0,0,NA,NA,0,WET,36,1101,PNW.PIRA.Y,NA,199.2328,182.86,16.372799999999984,0.08217923956296345,91.7820760437037,204.45,182.86,1,182.86,0.0013133770129840482,8.408560297394507e-4,0.05848401019661398,3.892884056928503e-6,0.02674378713516737,0.022955654986298812,28.0406432748538,977,27.603328198123847,6.0432204172395855e-5,6.528350879651272e-8,11.806846768019236,No,No,Pine
MLES,251,NA,PIRA,F,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,456.17,5,0.47,444.45,2A,0,0,0,NA,NA,150.86,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.F,NA,191.1132,150.86,40.25319999999999,0.21062490712310813,78.9375092876892,444.45,150.86,1,150.86,0.21487955480356194,1.4551874981905302e-248,0.998786815700131,4.817265461879031e-6,0.012641253470794773,0.030529879670317728,21.710526315789476,908,18.802303018496048,0.011330722843513809,9.257976962857477e-8,194.61089752088026,No,No,Pine
MLES,252,NA,PIRA,F,TE,6,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,341.83,5,0.48,320.1,2,0,0,0,NA,NA,140.25,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.F,NA,196.0786,140.25,55.828599999999994,0.28472561513597094,71.5274384864029,320.1,140.25,1,140.25,0.4457956843545255,1.2061431788185439e-293,0.9996448434440353,5.549151606785687e-6,0.004141980927930624,0.04197922819321476,21.554795321637428,908,18.802303018496048,0.025246878714204463,1.1453848105341223e-7,128.23529411764707,No,No,Pine
MLES,267,NA,PIRA,G,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,212.31,5,0.44,164.02,3,0,0,0,NA,NA,57.9,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.G,NA,172.9445,57.9,115.0445,0.6652105155122019,33.4789484487798,164.02,57.9,1,57.9,0.21541526843785264,1.980679465868076e-251,0.998877959295322,-9.887656898777732e-7,0.5904486579935773,-0.004189525677350092,21.51280701754386,908.5,17.87416707731672,0.029814537726875187,-4.98767309505952e-8,183.28151986183073,No,nonsignificant fit,Pine
MLES,268,NA,PIRA,G,TE,6,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,315.03,5,0.48,293.9,2,0,0,0,NA,NA,109.07,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.G,NA,195.6847,109.07,86.6147,0.44262377181251267,55.7376228187487,293.9,109.07,1,109.07,0.15568853409172803,1.0981315963000045e-218,0.99726154511358,2.65572275422538e-7,0.897054953884566,-0.005817231063647732,21.729941520467836,908,18.802303018496048,0.011330993514327379,7.044450008671281e-9,169.4599798294673,No,nonsignificant fit,Pine
MLES,283,NA,PIRA,H,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,250.92,5,0.48,227.52,2,0,0,0,NA,NA,103.68,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.H,NA,225.61,103.68,121.93,0.5404459022206463,45.9554097779354,227.52,103.68,1,103.68,0.5229953565171478,6.016364048852326e-259,0.9990857922974103,-3.5571555427398586e-7,0.8622959926208482,-0.00573757012993692,21.58438596491228,908,18.802303018496048,0.04006212150978152,-9.9309766819660355e-09,119.44444444444444,No,nonsignificant fit,Pine
MLES,284,NA,PIRA,H,TE,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,371.87,5,0.47,354.46,2,0,0,0,NA,NA,71.41,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.H,NA,169.1921,71.41,97.78210000000001,0.5779353764153291,42.2064623584671,354.46,71.41,1,71.41,0.3362905867953059,7.584822978791415e-261,0.9991319054686896,-5.754409964714114e-7,0.7955161828615921,-0.005516301649075128,20.977426900584796,907.8333333333331,20.19817545177168,0.0375485950302443,-2.3417081917583347e-8,396.37305699481857,No,nonsignificant fit,Pine
MLES,299,NA,PIRA,I,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,262.36,5,0.46,229.01,2,0,0,0,NA,NA,73.26,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.I,NA,174.759,73.26,101.49899999999998,0.5807941221911317,41.9205877808868,229.01,73.26,1,73.26,0.1289915892672855,1.1734861420058657e-216,0.997105890604774,-1.8933064535477275e-6,0.3699713686766829,-0.0011302941482462803,21.52169590643275,908,18.802303018496048,0.014044259526752872,-7.512964959713639e-8,212.5989625989626,No,nonsignificant fit,Pine
MLES,300,NA,PIRA,I,TE,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,319.51,5,0.44,292.87,3,0,0,0,NA,NA,94.32,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.I,NA,169.8294,94.32,75.5094,0.44461912955000726,55.5380870449993,292.87,94.32,1,94.32,0.12677351981184157,8.637155765411535e-219,0.9972693157556414,1.9035447716393165e-6,0.3612506161532265,-9.533734689064488e-4,21.56093567251462,908,18.802303018496048,0.010763286609695838,5.8902326383082256e-8,210.50678541136557,No,nonsignificant fit,Pine
MLES,315,NA,PIRA,J,TI,6,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,353.38,5,0.45,348.6,3,0,0,0,NA,NA,95.93,0,0,0,NA,NA,0,WET,36,1101,MLES.PIRA.J,NA,177.3875,95.93,81.45749999999998,0.45920653935592975,54.079346064407,348.6,95.93,1,95.93,0.09096984760121941,1.5138139236664552e-192,0.9944173473596668,-2.7488948088425656e-6,0.20503246283735455,0.003625729946318601,21.78391812865497,908,18.802303018496048,0.007572666003541999,-8.339930890406747e-8,263.3899718544772,No,nonsignificant fit,Pine
MLES,316,NA,PIRA,J,TE,6,2018-06-04,2021-06-09,1,1,1,1,1,0,NA,2,2,0,207.19,5,0.44,183.1,3,0,0,0,NA,NA,81.66,0,0,0,NA,NA,1,WET,36,1101,MLES.PIRA.J,NA,167.3255,81.66,85.66550000000001,0.511969185808499,48.8030814191501,183.1,81.66,1,81.66,0.20859462476300233,2.8596953609256174e-238,0.9983940161171734,4.7088103295143415e-6,0.06046687881427673,0.014904988317717804,21.618070175438596,908,18.802303018496048,0.020451713447655392,1.6826383346097019e-7,124.22238550085723,No,nonsignificant fit,Pine
STCK,332,NA,PIRA,P,TE,6,2018-06-05,2021-06-11,0,0,1,1,1,0,NA,0,1,0,192.84,5,0.47,193.94,2,0,0,0,NA,NA,161.3,0,0,0,NA,NA,0,WET,36,1102,STCK.PIRA.P,NA,169.2126,161.3,7.912599999999998,0.04676129318975063,95.3238706810249,193.94,161.3,1,161.3,0.003925732594139626,3.5191355692375788e-15,0.3035320864593035,9.76841865265079e-6,0.032445060185502625,0.021026076507372538,24.24029239766082,966.8752436647172,23.627353300324966,2.0440777517619687e-4,1.8537619220191536e-7,20.235585864848098,No,No,Pine
STCK,348,NA,PIRA,Q,TE,6,2018-06-05,2021-06-11,0,0,1,1,0,0,NA,0,3,0,115.62,5,0.37,115.37,3,0,0,0,NA,NA,97.86,0,0,0,NA,NA,0,WET,36,1102,STCK.PIRA.Q,NA,166.0782,97.86,68.21820000000001,0.4107595096767668,58.9240490323233,115.37,97.86,1,97.86,0.013168623851009252,1.1315740378534693e-31,0.5541352105224562,-3.0992080063370127e-6,0.2960653175667636,5.79794954736812e-4,23.497543859649124,967,22.553414713017396,0.001156385557910741,-9.918956535090334e-8,17.89290823625588,No,nonsignificant fit,Pine
STCK,379,NA,PIRA,S,TI,6,2018-06-05,2021-06-11,0,1,1,1,1,0,NA,1,1,0,188.02,5,0.45,192.31,3,0,0,8.59,NA,NA,163.9,0,0,4.24,NA,NA,1,WET,36,1102,STCK.PIRA.S,NA,172.2608,163.9,8.360799999999983,0.0485357086464244,95.1464291353576,200.9,168.14000000000001,0.9747829189960746,163.9,0.005204325965392003,2.508111253451848e-17,0.34266401040998196,1.1565269877839501e-5,1.2826318475111903e-12,0.2539205818882162,23.270818713450293,967,22.553414713017396,2.686878076994582e-4,2.1761670820386975e-7,17.333740085417933,No,No,Pine
STCK,380,NA,PIRA,S,TE,6,2018-06-05,2021-06-11,0,0,1,1,0,0,NA,1,1,0,177.36,5,0.42,176.96,2,0,0,0,NA,NA,149.71,0,0,0,NA,NA,0,WET,36,1102,STCK.PIRA.S,NA,159.2278,149.71,9.517799999999994,0.059774737828444495,94.0225262171555,176.96,149.71,1,149.71,0.007890302637578894,1.7873210484045755e-16,0.3273812993705284,4.808150334798871e-6,0.09954554702174091,0.010148058876106703,24.087076023391813,967,22.553414713017396,4.474693492330012e-4,9.938038267610911e-8,18.20185692338521,No,nonsignificant fit,Pine
STCK,395,NA,PIRA,T,TI,6,2018-06-05,2021-06-11,1,1,1,1,1,0,NA,3,1,0,116.47,5,0.45,116.54,4,0,0,11.47,NA,NA,99.02,0,0,11.01,NA,NA,1,WET,36,1102,STCK.PIRA.T,NA,167.5099,99.02,68.48989999999999,0.4088707592804962,59.1129240719504,128.01000000000002,110.03,0.8999363809870035,99.02,0.01759838769289906,3.3450911796214666e-79,0.8775726401166578,-1.16087695298439e-5,0.021201530896135818,0.025288877839900636,24.175964912280705,967,22.553414713017396,0.0014992989875344703,-3.6045790256660146e-7,17.693395273682093,No,No,Pine
