site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC
PNW,862,295.7,EULE,V,TE,5,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,201.46,5,0.32,201.07,1,1.21,0,0,9.85,194.54,176.85,0.93,0,0,F,0.722715187214323,0,WET,36,1101,PNW.EULE.V,0.90906754394983,213.706880859275,182.786211061992,30.9206697972829,0.144687291644315,85.5312708355685,202.28,183.716211061992,0.9949378446538603,182.786211061992,0.0017505385556916538,1.8266938315401033e-5,0.09793606207156091,2.5064271485824737e-6,0.23242212853742214,0.0025597123698989366,30.639181286549707,973.6666666666669,33.50157204612602,8.17314104485379e-5,4.265062448894801e-8,10.00282725473589
PNW,863,284.74,EULE,V,TI,6,2018-06-05,2021-12-09,1,1,1,1,1,NA,NA,2,2,0,128.52,5,0.2,122.04,3,1.11,NA,NA,7.3936,114.95,101.844,0.824,NA,NA,NA,0.722715187214323,1,DRY,42,1283,PNW.EULE.V,0.885985210961287,205.785922407406,108.125635145716,97.6602872616908,0.474572245366459,52.5427754633541,123.15,108.949635145716,0.9924368723318997,108.125635145716,0.09630759617923086,2.9263781751286752e-180,0.992197487610331,2.646893224854717e-6,0.16427938264661368,0.005564690302605313,34.76157894736842,968.8333333333331,39.693473141028726,0.007640509973028663,7.653343775289475e-8,12.868701150779133
PNW,864,321.72,EULE,V,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.1052696560157,5,0.405,231.79,1,0,NA,NA,3.86,227.19,185.88,NA,NA,NA,NA,0.722715187214323,0,WET,12,381,PNW.EULE.V,0.818169813812228,232.511930030592,189.643581143536,42.8683488870557,0.184370534799722,81.5629465200278,231.79,189.643581143536,1,189.643581143536,0.004153627330981618,1.0349665438143283e-19,0.3836232943308331,3.669066647463782e-6,0.04445071594437673,0.017910156175231506,29.974152046783626,975,33.167500000000004,1.8441256214419432e-4,5.937061796501272e-8,22.224015493867157
PNW,865,325.77,EULE,X,TI,5,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,210.13,5,0.31,178.56,2A,33.4,0,0,7.52,172.39,157.64,30.88,0,0,F,0.722715187214323,0,WET,36,1101,PNW.EULE.X,0.914438192470561,235.43892653881,163.282083647543,72.1568428912666,0.30647796416695,69.352203583305,211.96,194.162083647543,0.840957619428644,163.282083647543,0.002621869345045432,6.224091918010823e-11,0.2194723963120998,1.9746346029237856e-6,0.2346290143043665,0.0024803905109836988,29.672631578947367,974.3333333333331,33.29074120219743,1.378407103176045e-4,3.783608524074947e-8,9.356762243085752
PNW,866,361.72,EULE,X,TE,2,2018-06-05,2019-12-05,1,0,1,NA,0,NA,NA,NA,NA,0,228.84,5,0.32,261,1,0,NA,NA,3.68,256.55,212.79,NA,NA,NA,NA,0.722715187214323,0,DRY,18,548,PNW.EULE.X,0.829428961216137,261.420537519165,216.480958877412,44.9395786417531,0.171905310379291,82.8094689620709,261,216.480958877412,1,216.480958877412,0.00787800249598063,9.518492805195872e-38,0.6219091482672122,5.602452780380086e-6,0.0011338735431495666,0.05538514468363531,39.037134502923976,974.685491397122,40.88644445648825,3.0253014532167117e-4,7.84122186267685e-8,20.564876168992793
PNW,867,323.01,EULE,X,TI,6,2018-06-05,2021-12-09,1,0,1,1,1,NA,NA,0,1,0,231.05,5,0.3,186.37,2A,41.73,NA,NA,6.0432,177.35,155.994,36.674,NA,NA,NA,0.722715187214323,0,DRY,42,1283,PNW.EULE.X,0.879582745982521,233.444232622098,163.927836368762,69.5163962533361,0.297785880047291,70.2214119952709,228.1,200.601836368762,0.81718013820879,163.927836368762,0.010948043055654569,1.7123774145071661e-43,0.676541181727789,-1.3247750017992006e-6,0.5386430631640566,-0.0036627423430586337,32.169122807017544,972.5,33.50659182812432,5.686780369293271e-4,-2.507985831791782e-8,13.69027013859531
PNW,868,358.1,EULE,X,TE,6,2018-06-05,2021-12-09,0,0,1,1,1,NA,NA,0,1,1,241.65,5,0.34,201.54,2,39.7,NA,NA,7.4511,187.87,166.104,34.824,NA,NA,NA,0.722715187214323,0,DRY,42,1283,PNW.EULE.X,0.884143290573269,258.804308541449,178.190238782137,80.6140697593124,0.311486583100689,68.8513416899311,241.24,213.014238782137,0.8365179708215811,178.190238782137,0.005291193270455008,1.6621101471015304e-16,0.3279526008764255,3.865639474882132e-6,0.020079168896366375,0.025837374930523516,31.624210526315792,972,34.69126037972305,2.511593323398366e-4,6.687596127033483e-8,13.10383855897484
PNW,869,338.59,EULE,X,TI,2,2018-06-05,2019-12-05,1,0,1,NA,0,NA,NA,NA,NA,0,215.73,5,0.35,253.37,2,0,NA,NA,3.23,248.88,201.36,NA,NA,NA,NA,0.722715187214323,0,DRY,18,548,PNW.EULE.X,0.809064609450338,244.704135238898,204.992700096432,39.7114351424655,0.162283465719516,83.7716534280484,253.37,204.992700096432,1,204.992700096432,0.008491962704298719,2.3688387786099407e-42,0.666356077847137,6.586963304293879e-6,2.0378210013132333e-5,0.09682010686704956,38.82824561403509,974.877897131341,39.235931030351196,3.4262492964100424e-4,9.686103840837175e-8,23.599523241954717
PNW,870,312.16,EULE,X,TE,5,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,212.54,5,0.35,173.55,2,37.67,0,0,9.83,167.24,151.35,34.43,0,0,F,0.722715187214323,0,WET,36,1101,PNW.EULE.X,0.904986845252332,225.602772840823,157.060466993542,68.5423058472808,0.30381854346995,69.618145653005,211.22000000000003,191.49046699354201,0.8201999267088259,157.060466993542,0.009187686418509148,4.306441745613969e-49,0.7222099664134457,2.099493868049066e-4,2.7788988708255437e-161,0.986913988784662,30.873684210526314,974.3333333333331,33.29074120219743,4.962068865999977e-4,4.132608163116421e-6,10.4988437396764
PNW,871,319.1,EULE,X,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.59179801833596,5,0.405,321.27,1,0,NA,NA,7.36,311.75,258.21,NA,NA,NA,NA,0.722715187214323,0,WET,12,381,PNW.EULE.X,0.828259823576584,230.61841624009,266.095033520449,-35.4766172803587,0,100,321.27,266.095033520449,1,266.095033520449,-0.006150916312669247,4.019674804895073e-30,0.534987258159442,3.869585043322434e-6,0.012561788743489618,0.03059411706760473,29.559415204678363,978.5,31.1895,-1.955937605733626e-4,4.4846914605017704e-8,20.735060609581367
PNW,872,335.2,EULE,X,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.43774246338177,5,0.405,281.92,1,0,NA,NA,3.64,277.94,229.44,NA,NA,NA,NA,0.722715187214323,0,WET,12,381,PNW.EULE.X,0.825501906886378,242.254130754241,232.725497589408,9.5286331648332,0.0393332123384913,96.0666787661509,281.92,232.725497589408,1,232.725497589408,0.013588858089136218,6.477778276428429e-62,0.8040080384239845,4.9157630738968976e-6,0.006383139885612177,0.03752477797211051,33.066315789473684,976.6666666666669,34.0095,4.8749939464157004e-4,6.42739596514887e-8,21.138423988842288
PNW,873,326.5,EULE,Y,TI,6,2018-06-05,2021-12-09,1,1,0,1,1,NA,NA,1,0,0,196.05,5,0.2,191.53,2A,0,NA,NA,8.7266,180.56,159.614,NA,NA,NA,NA,0.722715187214323,1,DRY,42,1283,PNW.EULE.Y,0.883994240141781,235.966508625476,169.311416814355,66.6550918111211,0.282476916742941,71.752308325706,191.53,169.311416814355,1,169.311416814355,0.0057776544987638845,7.76078629626051e-24,0.4486650456840854,4.325461396311901e-6,0.02951511122916569,0.02196965738398715,31.91298245614035,972.5,33.50659182812432,2.9657384348518486e-4,8.092201970285104e-8,13.122909018006169
PNW,874,346.21,EULE,Y,TE,2,2018-06-05,2019-12-05,0,0,1,NA,0,NA,NA,NA,NA,0,248,5,0.34,282.72,2,0,NA,NA,4.04,277.82,231.12,NA,NA,NA,NA,0.722715187214323,0,DRY,18,548,PNW.EULE.Y,0.831905550356346,250.211224965471,235.196337196746,15.0148877687245,0.0600088496061542,93.9991150393846,282.72,235.196337196746,1,235.196337196746,-0.004577981136151039,4.2824347304874616e-18,0.3561316588866882,-2.1138262893867806e-6,0.17782722564754866,0.004863939591670086,39.43438596491228,972.4092952583428,46.42348526310349,-1.6058937960456321e-4,-2.702496323235958e-8,20.20595361716864
PNW,875,323.11,EULE,Y,TI,2,2018-06-05,2019-12-05,0,1,0,NA,0,NA,NA,NA,NA,1,210.89,5,0.29,172.36,2,38.58,NA,NA,3.02,168.25,158.8,34.79,NA,NA,NA,0.722715187214323,1,DRY,18,548,PNW.EULE.Y,0.943833580980684,233.51650414082,162.679156017831,70.8373481229892,0.3033504992875,69.66495007125,210.94,197.46915601783098,0.8238205869636748,162.679156017831,0.009082056543547599,6.626592426537855e-55,0.7628281622002884,1.274501403988764e-4,5.007298219084008e-130,0.9693343460010054,25.632748538011697,974.9958817796828,38.22382374073885,4.879847089461432e-4,2.4958318682007983e-6,5.9508816120904395
PNW,876,388.27,EULE,Y,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.74718846141815,5,0.405,244.12,2,0,NA,NA,6.67,236.99,207.95,52.63,NA,NA,NA,0.722715187214323,0,WET,12,381,PNW.EULE.Y,0.877463184100595,280.608625739705,214.206312502637,66.4023132370679,0.236636750071479,76.3363249928521,244.12,266.836312502637,0.8027629766489152,214.206312502637,0.007359381524948473,6.21876467167618e-36,0.6028092192065173,8.562725898191735e-6,2.306314086537469e-7,0.1417782184404861,30.807602339181287,977.6666666666669,32.93000000000001,2.89270334490892e-4,1.2266696409702728e-7,13.96489540755003
PNW,877,357.82,EULE,Y,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.0539623006352,5,0.405,214.79,2,0,NA,NA,4.64,201.97,183.39,56.95,NA,NA,NA,0.722715187214323,0,WET,12,381,PNW.EULE.Y,0.908006139525672,258.601948289029,195.030638708719,63.5713095803099,0.245826877952438,75.4173122047562,214.79,251.98063870871903,0.7739905720858488,195.030638708719,0.013261198310414217,4.2173794552870927e-63,0.8102343439661664,7.221856625149863e-6,4.099947146322673e-6,0.11309369801371039,27.87157894736842,978.5,31.1895,5.785756788388078e-4,1.1483631859575853e-7,10.13141392660456
PNW,878,423.16,EULE,Y,TE,6,2018-06-05,2021-12-09,0,0,1,1,1,NA,NA,0,2,0,242.3,5,0.38,184.02,2A,37.74,NA,NA,7.317,173.42,151.104,33.094,NA,NA,NA,0.722715187214323,0,DRY,42,1283,PNW.EULE.Y,0.871318187060316,305.824158621613,160.339972782839,145.484185838773,0.475711881280042,52.4288118719958,221.76000000000002,193.433972782839,0.828913196974177,160.339972782839,0.16774720258238016,3.1613631545440125e-240,0.9984773916976771,6.9043151654765975e-6,2.6382725914581344e-5,0.09418199046986697,31.64526315789474,972,34.69126037972305,0.008777682446533543,1.3167344000393727e-7,14.768636171114192
PNW,879,431.75,EULE,Y,TI,5,2018-06-05,2021-06-10,1,0,1,1,0,1,NA,0,1,1,334.55,5,0.42,287.49,2,44.86,0,0,12.2,277.63,248.68,40.09,0,0,F,0.722715187214323,0,WET,36,1101,PNW.EULE.Y,0.895724525447538,312.032282079784,257.511843820913,54.5204382588711,0.174726915739221,82.5273084260779,332.35,297.601843820913,0.8652898131097438,257.511843820913,0.004320422636618623,4.5217064205385886e-17,0.33811309523520927,1.002443180456258e-6,0.5676052767335789,-0.003968678955385219,30.334035087719297,975.5360623781675,31.317908165965076,1.4074515413636026e-4,1.1902000912530825e-8,11.641466945471983
PNW,880,554.83,EULE,Y,TE,5,2018-06-05,2021-06-10,0,0,1,1,0,0,NA,0,2,0,429.21,5,0.52,346.09,2,85,0,0,9.61,337.74,305.35,76.39,0,0,F,0.722715187214323,0,WET,36,1101,PNW.EULE.Y,0.904097826730621,400.984067322123,312.899216853201,88.0848504689221,0.2196716968262,78.03283031738,431.09,389.28921685320097,0.8037705728982308,312.899216853201,0.0026194086447313683,2.900856604323773e-8,0.16198452972305932,1.1277197782399703e-6,0.5546659400247207,-0.003835708731435794,28.908479532163742,976,29.985214756317063,6.91591740918081e-5,1.0851773847309261e-8,10.607499590633585
PNW,881,174.1,MEST,X,TI,2,2018-06-05,2019-12-05,0,0,0,NA,0,NA,NA,NA,NA,2,95.4,5,0.18,114.09,2,0,NA,NA,3.21,110.07,88.14,NA,NA,NA,NA,0.672104531430683,0,DRY,18,548,PNW.MEST.X,0.800763150722268,117.013398922082,91.3590678659035,25.6543310561783,0.219242678979536,78.0757321020464,114.09,91.3590678659035,1,91.3590678659035,0.0068878539371684654,2.2934373017698067e-34,0.5855534872283756,4.940617275060994e-6,0.0014337503713837713,0.052953375649291035,39.19508771929824,974.685491397122,40.88644445648825,6.43893008376576e-4,1.6833095540836353e-7,24.880871341048362
PNW,882,214.12,MEST,X,TE,5,2018-06-05,2021-06-10,0,0,1,1,0,0,NA,0,1,0,131.09,5,0.24,131.49,1,0,0,0,7.14,127.03,114.87,0,0,0,F,0.672104531430683,0,WET,36,1101,PNW.MEST.X,0.904274580807683,143.911022269938,118.903064630402,25.0079576395355,0.173773747452279,82.6226252547721,131.49,118.903064630402,1,118.903064630402,0.002621418388652435,1.2220714832439624e-9,0.19206954589036196,5.853553171583019e-7,0.7115275504842242,-0.005101084154626845,30.6653216374269,975.3333333333331,31.900261588668407,1.9145468573760876e-4,1.5581247328915654e-8,10.5858796900847
PNW,883,239.46,MEST,X,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.47319326255484,5,0.405,184.52,1,0,NA,NA,3.02,181.28,154.25,NA,NA,NA,NA,0.672104531430683,0,WET,12,381,PNW.MEST.X,0.850893645189762,160.942151096391,157.006895410415,3.93525568597644,0.0244513675203679,97.5548632479632,184.52,157.006895410415,1,157.006895410415,0.006782356337101673,4.961203222073452e-36,0.608245705558732,2.15571223383096e-6,0.20108870672520834,0.0038388914093648863,32.42520710059171,976.6666666666669,34.0095,3.6141583316313486e-4,4.186685640902733e-8,17.52350081037264
PNW,884,240.52,MEST,X,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.46219235919347,5,0.405,170.74,1,0,NA,NA,3.92,164.58,134.56,NA,NA,NA,NA,0.672104531430683,0,WET,12,381,PNW.MEST.X,0.817596305747964,161.654581899708,139.596393243407,22.0581886563003,0.136452604046729,86.3547395953271,170.74,139.596393243407,1,139.596393243407,-0.010610415916672496,3.8932621461312703e-51,0.7372266915838543,4.622300621596856e-6,0.01347021912447344,0.02988325278271564,30.366140350877192,977.6666666666669,32.93000000000001,-6.408911497604767e-4,1.0175670814273814e-7,22.309750297265577
PNW,885,253.79,MEST,X,TI,6,2018-06-05,2021-12-09,1,0,0,1,0,NA,NA,0,0,0,181.75,5,0.24,177.36,2A,0.66,NA,NA,4.9249,166.29,141.734,0.384,NA,NA,NA,0.672104531430683,0,DRY,42,1283,PNW.MEST.X,0.852330266402069,170.573409031793,151.169296049071,19.404112982722,0.113758135531578,88.6241864468422,178.02,151.55329604907098,0.9974662378845548,151.169296049071,0.05507442772457809,1.5450719464535097e-131,0.9705708392594979,9.673842609447027e-8,0.9625822700972039,-0.005904021109447433,32.47578947368421,972.219298245614,34.17166890972361,0.0031350173814419817,2.006975045554057e-9,17.325412392227634
PNW,886,292.11,MEST,X,TE,6,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,1,0,212.8,5,0.3,206.84,2,2.77,NA,NA,7.2879,195.6,168.814,2.234,NA,NA,NA,0.672104531430683,0,DRY,42,1283,PNW.MEST.X,0.863057259713701,196.328454676217,178.514763599182,17.8136910770347,0.0907341276964306,90.9265872303569,209.61,180.748763599182,0.9876403027300701,178.514763599182,0.00910753089975284,5.335123207755547e-37,0.6141454051274222,-2.076206590346484e-6,0.23728528399705584,0.0023860968819968686,31.358362573099416,972,34.69126037972305,4.3535207308817116e-4,-3.617125056805352e-8,15.867167415024822
PNW,887,282.83,MEST,X,TI,5,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,176.45,5,0.27,169.47,2,7.93,0,0,8.93,164.03,149.43,7.35,0,0,F,0.672104531430683,0,WET,36,1101,PNW.MEST.X,0.910991891727123,190.09132462454,154.385795890996,35.7055287335444,0.187833552131158,81.2166447868842,177.4,161.735795890996,0.9545555146929031,154.385795890996,0.0010510418316644588,0.00864603310075779,0.0344107302780966,4.276141790866397e-7,0.7767455028158049,-0.005437255037820332,30.168245614035087,974.3333333333331,33.29074120219743,5.88088183809312e-5,8.720222068604857e-9,9.770461085457747
PNW,888,271.22,MEST,X,TE,2,2018-06-05,2019-12-05,0,0,1,NA,0,NA,NA,NA,NA,1,187.2,5,0.27,207.1,2,0,NA,NA,3.21,202.91,176.25,NA,NA,NA,NA,0.672104531430683,0,DRY,18,548,PNW.MEST.X,0.86861169976837,182.28819101463,179.889483022029,2.39870799260029,0.0131588775951361,98.6841122404864,207.1,179.889483022029,1,179.889483022029,0.0046597825617399995,6.624701782184683e-23,0.4345976184674809,7.678661770705677e-6,6.920279184483979e-7,0.13091052830490535,36.57116959064328,974.0647106320004,43.14059494879882,2.1907739331838202e-4,1.3157411171429027e-7,15.126241134752071
PNW,889,259.57,MEST,V,TI,6,2018-06-05,2021-12-09,0,1,1,1,1,NA,NA,1,1,0,184.65,5,0.22,175.96,2,1.23,NA,NA,5.8634,167.48,139.564,0.994,NA,NA,NA,0.672104531430683,1,DRY,42,1283,PNW.MEST.V,0.833317411034153,174.458173223462,146.63053164557,27.8276415778927,0.159508958873761,84.0491041126239,177.19,147.62453164557,0.9932667017539708,146.63053164557,0.2471692104454689,1.7677882876067837e-127,0.9908574477389035,5.3199877112166015e-6,0.08474915964535383,0.01602875865983855,33.52368421052632,970,36.83470729299704,0.014479109625159713,1.1358241815044038e-7,20.002292854890648
PNW,890,296.5,MEST,V,TE,6,2018-06-05,2021-12-09,0,0,1,1,0,NA,NA,0,1,0,206.88,5,0.29,204.28,1,2.04,NA,NA,10.3106,189.74,166.414,1.754,NA,NA,NA,0.672104531430683,0,DRY,42,1283,PNW.MEST.V,0.877063349847159,199.278993569197,179.16650110677799,20.1124924624198,0.1009263048864,89.90736951136,206.32,180.92050110677798,0.9903051340822631,179.16650110677799,0.001482525739795015,0.026637200651541435,0.022995650584423433,-1.9347013223898857e-6,0.43907503318503305,-0.0023493894831463358,26.14590643274854,970.746588693957,29.164539110495628,7.188812981318317e-5,-3.419179232472373e-8,14.01684954390838
PNW,891,289.11,MEST,V,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.1430374380284,5,0.405,231.83,1,0,NA,NA,2.98,228.41,188.97,NA,NA,NA,NA,0.672104531430683,0,WET,12,381,PNW.MEST.V,0.82732805043562,194.312141081925,191.79946193249,2.51267914943486,0.0129311484884286,98.7068851511571,231.83,191.79946193249,1,191.79946193249,0.004778874649003718,5.47425905469221e-16,0.31851713085561195,2.7734322125442343e-6,0.12255376181205847,0.008216825661708227,29.364619883040938,975,35.225,0.00021021008539590731,4.446296912704113e-8,20.87103773085664
PNW,892,221.19,MEST,V,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.83889046717178,5,0.405,181.73,1,0,NA,NA,3.38,177.78,150.24,NA,NA,NA,NA,0.672104531430683,0,WET,12,381,PNW.MEST.V,0.845089436382045,148.662801307153,153.578103273709,-4.91530196655637,0,100,181.73,153.578103273709,1,153.578103273709,0.003592568939448384,2.401177753543045e-12,0.2484541489704305,6.5049199606422066e-6,5.608715061764602e-4,0.06268052325656015,30.973684210526315,975,33.167500000000004,1.9631217296783843e-4,1.2954989701078288e-7,18.330670926517634
PNW,893,246.09,MEST,V,TI,2,2018-06-05,2019-12-05,0,0,0,NA,0,NA,NA,NA,NA,0,169.94,5,0.24,186.25,1,0,NA,NA,4.9,179.55,158.16,NA,NA,NA,NA,0.672104531430683,0,DRY,18,548,PNW.MEST.V,0.880868838763576,165.398204139777,164.061821219716,1.33638292006077,0.00807979099296268,99.1920209007037,186.25,164.061821219716,1,164.061821219716,0.003880075839392352,2.4164488994857994e-14,0.2876831391079523,6.03440372477046e-6,4.2160962212058116e-4,0.06563705380162776,40.1653216374269,972.4092952583428,46.42348526310349,1.9855437737077193e-4,1.1254510479183696e-7,13.524279210925618
PNW,894,276.85,MEST,V,TE,5,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,117.84,5,0.32,194.01,2,4.84,0,0,10.53,185.36,169.6,4.45,0,0,F,0.672104531430683,0,WET,36,1101,PNW.MEST.V,0.914976262408286,186.072139526585,177.514544669832,8.55759485675287,0.0459907371330582,95.4009262866942,198.85,181.96454466983198,0.9755446864218832,177.514544669832,-0.0032934581323345764,1.428040014842108e-12,0.2529870481358548,3.9678402572733107e-7,0.8709141660904001,-0.005759536885683758,30.91970760233918,973,33.11504883225694,-1.5808134876592206e-4,6.941217620846718e-9,9.292452830188482
PNW,895,269.53,MEST,V,TI,5,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,189.65,5,0.33,191.28,1,0,0,0,7.38,186.82,170.58,0,0,0,F,0.672104531430683,0,WET,36,1101,PNW.MEST.V,0.913071405631089,181.152334356512,174.652298469115,6.50003588739722,0.0358816015840293,96.4118398415971,191.28,174.652298469115,1,174.652298469115,0.002597157462740481,1.4571347068381763e-10,0.2117305957018808,8.443660450714957e-7,0.6514987316906589,-0.0046999617680960615,31.033099415204678,973.6666666666669,33.50157204612602,1.2649029620687748e-4,1.4987965482222686e-8,9.520459608394667
PNW,896,287.01,MEST,V,TE,2,2018-06-05,2019-12-05,0,0,0,NA,0,NA,NA,NA,NA,0,197.2,5,0.27,218.43,1,0,NA,NA,3.67,214.22,185.12,NA,NA,NA,NA,0.672104531430683,0,DRY,18,548,PNW.MEST.V,0.864158341891513,192.90072156592,188.758106619363,4.14261494655696,0.021475372994607,97.8524627005393,218.43,188.758106619363,1,188.758106619363,-0.00476915664674697,1.583978455312504e-20,0.39704661731574376,-1.2261501907995412e-6,0.3771107214523025,-0.001270884281203477,41.02970760233918,973.2370029451714,45.07704637843475,-2.1047340365262324e-4,-1.9722061207147637e-8,15.719533275713227
PNW,897,234.37,MEST,U,TI,6,2018-06-05,2021-12-09,0,0,1,1,1,NA,NA,0,1,1,161.91,5,0.23,152.99,2,2.02,NA,NA,5.5619,144.76,123.134,1.734,NA,NA,NA,0.672104531430683,0,DRY,42,1283,PNW.MEST.U,0.850607902735562,157.521139031409,130.134503039514,27.3866359918954,0.173860068307623,82.6139931692377,155.01000000000002,131.868503039514,0.986850537012008,130.134503039514,0.07535462548299614,2.622765736807093e-177,0.9915438477799924,5.717462260307265e-6,0.0011309093407830307,0.055412275120254706,33.16315789473684,970,36.83470729299704,0.004969953898031319,1.374354429379791e-7,17.562980167946844
PNW,898,311.85,MEST,U,TE,5,2018-06-05,2021-06-10,0,0,1,1,1,1,NA,0,1,1,214.84,5,0.34,213.25,2,2.93,0,0,8.61,208.91,189.89,2.58,0,0,F,0.672104531430683,0,WET,36,1101,PNW.MEST.U,0.90895600976497,209.595798126658,193.83486908238,15.7609290442785,0.0751967796356021,92.4803220364398,216.18,196.41486908238002,0.9868645382498108,193.83486908238,-7.153795569637484e-4,0.08110795214715012,0.012083253316067855,-2.0649722802225147e-6,0.4303207782947741,-0.002211039787422653,30.942514619883042,973,33.11504883225694,-3.131866814401516e-5,-3.2948373551958784e-8,10.016325240928937
PNW,899,291.31,MEST,U,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.22788145874404,5,0.405,243.57,1,0,NA,NA,5.02,236.71,197.95,NA,NA,NA,NA,0.672104531430683,0,WET,12,381,PNW.MEST.U,0.83625533353048,195.790771051072,203.686711588019,-7.89594053694688,0,100,243.57,203.686711588019,1,203.686711588019,0.0010762409100729883,6.725625871390332e-4,0.060798652095042094,-3.026855785174879e-7,0.8665876772126774,-0.005748693217666023,27.128245614035087,975.8333333333331,29.4585,4.49485436782499e-5,-4.607346273469336e-9,19.580702197524683
PNW,900,310.91,MEST,U,TE,2,2018-06-05,2019-12-05,0,0,0,NA,0,NA,NA,NA,NA,2,208.76,5,0.29,230.26,1,0,NA,NA,3.1,226.67,198.68,NA,NA,NA,NA,0.672104531430683,0,DRY,18,548,PNW.MEST.U,0.876516521815856,208.964019867114,201.826694313319,7.13732555379465,0.0341557630750667,96.5844236924933,230.26,201.826694313319,1,201.826694313319,0.004755372597019652,8.171677842277703e-23,0.4332019763297532,2.0333861329085847e-6,0.1804064752958802,0.0047374467571503764,38.84847953216374,974.0647106320004,43.14059494879882,1.9703706751092134e-4,3.070691857227059e-8,14.087980672438045
PNW,901,323.3,MEST,U,TI,2,2018-06-05,2019-12-05,0,0,0,NA,1,NA,NA,NA,NA,1,220.18,5,0.3,240.86,1,0,NA,NA,3.86,236.52,207.79,NA,NA,NA,NA,0.672104531430683,0,DRY,18,548,PNW.MEST.U,0.878530356840859,217.29139501154,211.602821748689,5.68857326285041,0.0261794686464612,97.3820531353539,240.86,211.602821748689,1,211.602821748689,0.004323886288909731,1.0583223775400863e-18,0.3665917212804308,2.8638946888422167e-6,0.073549278414859115,0.013017470315531132,40.29456140350877,973.2370029451714,45.07704637843475,1.696124568403129e-4,4.094430655734736e-8,13.826459406131375
PNW,902,359.49,MEST,U,TE,6,2018-06-05,2021-12-09,0,0,0,1,0,NA,NA,0,0,1,266.16,5,0.37,257.09,1,3.57,NA,NA,6.8534,246.97,209.874,3.114,NA,NA,NA,0.672104531430683,0,DRY,42,1283,PNW.MEST.U,0.849795521723286,241.614858004016,218.47393067984,23.1409273241765,0.0957760938848878,90.4223906115112,260.65999999999997,221.58793067984,0.9859468880347132,218.47393067984,0.1751991638466891,2.5274013347056527e-229,0.9979506597109761,2.6885400916786496e-6,0.241863099118058,0.002226538290519109,26.148830409356727,969.3333333333331,36.415555496139014,0.006846715706671811,3.82930341064849e-8,17.675367125036725
PNW,903,245.9,MEST,U,TI,5,2018-06-05,2021-06-10,0,0,0,1,1,0,NA,0,0,0,163.92,5,0.25,133.43,2,31.89,0,0,9.87,125.9,114.33,29.33,0,0,F,0.672104531430683,0,WET,36,1101,PNW.MEST.U,0.908101667990469,165.270504278805,121.168005559968,44.1024987188367,0.266850391189207,73.3149608810793,165.32,150.498005559968,0.805113696418302,121.168005559968,-0.011435477476180254,4.509672611149269e-64,0.8151825327362998,-1.8364269085832568e-6,0.37086632356213867,-0.0011481240348749644,30.911637426900583,973,33.11504883225694,-8.153530329520209e-4,-4.772193351065769e-8,10.119828566430726
